cty,Name,Individual_income_For_Children_Born_in_1978_rP_gF_p50
cty29185,"St. Clair County, MO",
cty29199,"Scotland County, MO",
cty29203,"Shannon County, MO",
cty29205,"Shelby County, MO",
cty30049,"Lewis and Clark County, MT",26933.412
cty30063,"Missoula County, MT",26133.559
cty29510,"St. Louis city, MO",24986.076
cty30047,"Lake County, MT",23860.891
cty29217,"Vernon County, MO",23072.383
cty29223,"Wayne County, MO",22888.268
cty29225,"Webster County, MO",22870.754
cty30053,"Lincoln County, MT",22695.74
cty29209,"Stone County, MO",22359.234
cty29211,"Sullivan County, MO",
cty29215,"Texas County, MO",22749.355
cty29229,"Wright County, MO",22062.656
cty29221,"Washington County, MO",20723.32
cty30001,"Beaverhead County, MT",
cty30003,"Big Horn County, MT",
cty30017,"Custer County, MT",
cty30021,"Dawson County, MT",
cty30023,"Deer Lodge County, MT",
cty30027,"Fergus County, MT",
cty30031,"Gallatin County, MT",25877.533
cty30029,"Flathead County, MT",25206.428
cty30035,"Glacier County, MT",
cty30043,"Jefferson County, MT",
cty30065,"Musselshell County, MT",
cty30067,"Park County, MT",26265.186
cty30077,"Powell County, MT",
cty30081,"Ravalli County, MT",25732.178
cty30083,"Richland County, MT",
cty30085,"Roosevelt County, MT",
cty30087,"Rosebud County, MT",
cty30089,"Sanders County, MT",
cty31067,"Gage County, NE",29926.799
cty31019,"Buffalo County, NE",28150.746
cty31025,"Cass County, NE",27903.652
cty30093,"Silver Bow County, MT",27315.518
cty30101,"Toole County, MT",
cty30105,"Valley County, MT",
cty31053,"Dodge County, NE",29430.773
cty31001,"Adams County, NE",28845.777
cty31079,"Hall County, NE",27676.516
cty31055,"Douglas County, NE",27581.512
cty31047,"Dawson County, NE",26774.279
cty30111,"Yellowstone County, MT",26254.191
cty31003,"Antelope County, NE",
cty31011,"Boone County, NE",
cty31013,"Box Butte County, NE",
cty31021,"Burt County, NE",
cty31023,"Butler County, NE",
cty31027,"Cedar County, NE",
cty31031,"Cherry County, NE",
cty31033,"Cheyenne County, NE",
cty31035,"Clay County, NE",
cty31037,"Colfax County, NE",
cty31039,"Cuming County, NE",
cty31041,"Custer County, NE",
cty31119,"Madison County, NE",28775.715
cty31043,"Dakota County, NE",27013.115
cty31045,"Dawes County, NE",
cty31081,"Hamilton County, NE",
cty31089,"Holt County, NE",
cty31093,"Howard County, NE",
cty31095,"Jefferson County, NE",
cty31099,"Kearney County, NE",
cty31101,"Keith County, NE",
cty31107,"Knox County, NE",
cty31141,"Platte County, NE",30561.354
cty31109,"Lancaster County, NE",26538.043
cty31111,"Lincoln County, NE",25456.875
cty31121,"Merrick County, NE",
cty31127,"Nemaha County, NE",
cty31131,"Otoe County, NE",
cty31137,"Phelps County, NE",
cty31139,"Pierce County, NE",
cty31145,"Red Willow County, NE",
cty31147,"Richardson County, NE",
cty31151,"Saline County, NE",
cty31155,"Saunders County, NE",29269.855
cty31153,"Sarpy County, NE",28854.402
cty31157,"Scotts Bluff County, NE",25964.896
cty31159,"Seward County, NE",
cty31161,"Sheridan County, NE",
cty31167,"Stanton County, NE",
cty31169,"Thayer County, NE",
cty31173,"Thurston County, NE",
cty31177,"Washington County, NE",
cty31179,"Wayne County, NE",
cty31185,"York County, NE",
cty34003,"Bergen County, NJ",37328.293
cty34027,"Morris County, NJ",35799.688
cty34023,"Middlesex County, NJ",34655.535
cty34035,"Somerset County, NJ",34208.676
cty34019,"Hunterdon County, NJ",33946.313
cty34017,"Hudson County, NJ",33466.316
cty34031,"Passaic County, NJ",32764.441
cty34025,"Monmouth County, NJ",32722.523
cty34013,"Essex County, NJ",32341.611
cty34021,"Mercer County, NJ",31983.258
cty34005,"Burlington County, NJ",31529.268
cty34015,"Gloucester County, NJ",30678.752
cty34029,"Ocean County, NJ",30647.369
cty33015,"Rockingham County, NH",30372.273
cty34007,"Camden County, NJ",30301.881
cty33003,"Carroll County, NH",30065.715
cty34009,"Cape May County, NJ",30041.688
cty33011,"Hillsborough County, NH",30013.646
cty34033,"Salem County, NJ",29250.551
cty32005,"Douglas County, NV",28931.637
cty33013,"Merrimack County, NH",28723.51
cty33007,"Coos County, NH",28683.32
cty34011,"Cumberland County, NJ",28652.705
cty34001,"Atlantic County, NJ",28478.805
cty33001,"Belknap County, NH",28232.07
cty33009,"Grafton County, NH",28221.943
cty33005,"Cheshire County, NH",27969.035
cty32031,"Washoe County, NV",27033.807
cty33019,"Sullivan County, NH",27028.891
cty32003,"Clark County, NV",26734.197
cty32510,"Carson City, NV",26599.018
cty33017,"Strafford County, NH",26566.406
cty32019,"Lyon County, NV",25326.689
cty32007,"Elko County, NV",24196.707
cty32001,"Churchill County, NV",23730.73
cty32013,"Humboldt County, NV",22577.199
cty32023,"Nye County, NV",22286.201
cty32033,"White Pine County, NV",
cty34039,"Union County, NJ",34058
cty34037,"Sussex County, NJ",32908.027
cty36027,"Dutchess County, NY",30805.338
cty34041,"Warren County, NJ",30608.68
cty36039,"Greene County, NY",29384.053
cty36035,"Fulton County, NY",29040.34
cty36007,"Broome County, NY",28797.318
cty35049,"Santa Fe County, NM",28685.215
cty36011,"Cayuga County, NY",28494.336
cty36031,"Essex County, NY",28296.918
cty35039,"Rio Arriba County, NM",27765.434
cty36019,"Clinton County, NY",27616.752
cty35047,"San Miguel County, NM",27423.068
cty36023,"Cortland County, NY",27220.205
cty35001,"Bernalillo County, NM",26242.77
cty36015,"Chemung County, NY",25885.752
cty36003,"Allegany County, NY",25800.787
cty35013,"Do±íáüna County, NM",24137.16
cty35043,"Sandoval County, NM",23981.156
cty35053,"Socorro County, NM",23954.291
cty35009,"Curry County, NM",23894.879
cty35035,"Otero County, NM",23765.215
cty35006,"Cibola County, NM",23499.383
cty35015,"Eddy County, NM",22711.369
cty35005,"Chaves County, NM",22422.463
cty35007,"Colfax County, NM",
cty35017,"Grant County, NM",22407.133
cty35023,"Hidalgo County, NM",
cty35025,"Lea County, NM",22317.463
cty35027,"Lincoln County, NM",
cty35028,"Los Alamos County, NM",
cty36001,"Albany County, NY",31365.912
cty36021,"Columbia County, NY",29974.066
cty36005,"Bronx County, NY",29695.387
cty36025,"Delaware County, NY",29386.582
cty36029,"Erie County, NY",29053.498
cty36009,"Cattaraugus County, NY",28326.01
cty36017,"Chenango County, NY",27734.389
cty36033,"Franklin County, NY",27620.668
cty36013,"Chautauqua County, NY",27392.83
cty36037,"Genesee County, NY",27262.934
cty35061,"Valencia County, NM",23623.375
cty35031,"McKinley County, NM",21814.137
cty35045,"San Juan County, NM",21102.684
cty35041,"Roosevelt County, NM",21015.145
cty35029,"Luna County, NM",20144.002
cty35037,"Quay County, NM",
cty35051,"Sierra County, NM",
cty35055,"Taos County, NM",
cty35057,"Torrance County, NM",
cty35059,"Union County, NM",
cty36079,"Putnam County, NY",36582.223
cty36059,"Nassau County, NY",36029.391
cty36119,"Westchester County, NY",34448.352
cty36085,"Richmond County, NY",33949.691
cty36087,"Rockland County, NY",33749.234
cty36103,"Suffolk County, NY",33169.309
cty36081,"Queens County, NY",32437.324
cty39107,"Mercer County, OH",31963.588
cty39137,"Putnam County, OH",31874.135
cty36061,"New York County, NY",30628.859
cty36091,"Saratoga County, NY",30249.313
cty36083,"Rensselaer County, NY",30129.754
cty36047,"Kings County, NY",30090.551
cty36111,"Ulster County, NY",30032.699
cty36071,"Orange County, NY",29682.141
cty36065,"Oneida County, NY",29551.045
cty36077,"Otsego County, NY",29518.629
cty36093,"Schenectady County, NY",29154.879
cty36095,"Schoharie County, NY",28592.438
cty36069,"Ontario County, NY",28444.67
cty36051,"Livingston County, NY",28413.137
cty36055,"Monroe County, NY",28314.578
cty36113,"Warren County, NY",28308.947
cty36099,"Seneca County, NY",28303.652
cty36115,"Washington County, NY",28243.961
cty36067,"Onondaga County, NY",28226.904
cty36121,"Wyoming County, NY",28053.174
cty36043,"Herkimer County, NY",27965.928
cty36049,"Lewis County, NY",27873.201
cty36053,"Madison County, NY",27848.33
cty39173,"Wood County, OH",27763.299
cty39147,"Seneca County, OH",27747.482
cty36057,"Montgomery County, NY",27587.477
cty36105,"Sullivan County, NY",27573.445
cty39159,"Union County, OH",27562.693
cty36109,"Tompkins County, NY",27482.273
cty39149,"Shelby County, OH",27452.361
cty36107,"Tioga County, NY",27355.121
cty36073,"Orleans County, NY",27315.135
cty36123,"Yates County, NY",27137.096
cty36063,"Niagara County, NY",27121.521
cty39175,"Wyandot County, OH",27051.369
cty37015,"Bertie County, NC",26993.742
cty39165,"Warren County, OH",26877.328
cty39117,"Morrow County, OH",26854.43
cty36089,"St. Lawrence County, NY",26821.293
cty40017,"Canadian County, OK",26744.16
cty36101,"Steuben County, NY",26570.014
cty39161,"Van Wert County, OH",26566.76
cty39143,"Sandusky County, OH",26520.664
cty36117,"Wayne County, NY",26449.533
cty39133,"Portage County, OH",26283.781
cty39157,"Tuscarawas County, OH",26087.682
cty37001,"Alamance County, NC",26064.945
cty36045,"Jefferson County, NY",25999.375
cty39155,"Trumbull County, OH",25914.867
cty39151,"Stark County, OH",25694.498
cty37017,"Bladen County, NC",25655.408
cty39153,"Summit County, OH",25648.787
cty39123,"Ottawa County, OH",25612.793
cty36075,"Oswego County, NY",25528.311
cty37009,"Ashe County, NC",25489.057
cty40019,"Carter County, OK",25452.182
cty39127,"Perry County, OH",25371.76
cty39135,"Preble County, OH",25368.965
cty39115,"Morgan County, OH",25341.627
cty39125,"Paulding County, OH",25068.348
cty39109,"Miami County, OH",25053.914
cty39171,"Williams County, OH",24962.984
cty39113,"Montgomery County, OH",24869.004
cty39111,"Monroe County, OH",24865.715
cty40021,"Cherokee County, OK",24844.561
cty37007,"Anson County, NC",24839.018
cty39169,"Wayne County, OH",24828.201
cty40013,"Bryan County, OK",24784.078
cty40031,"Comanche County, OK",24760.133
cty40027,"Cleveland County, OK",24682.947
cty37013,"Beaufort County, NC",24637.156
cty37003,"Alexander County, NC",24511.072
cty39119,"Muskingum County, OH",24479.842
cty39139,"Richland County, OH",24293.023
cty37019,"Brunswick County, NC",24280.252
cty39167,"Washington County, OH",24211.309
cty40023,"Choctaw County, OK",24143.047
cty36097,"Schuyler County, NY",24142.113
cty37005,"Alleghany County, NC",
cty37011,"Avery County, NC",
cty37069,"Franklin County, NC",27874.408
cty37077,"Granville County, NC",27745.143
cty37063,"Durham County, NC",27560.193
cty37119,"Mecklenburg County, NC",27540.053
cty37041,"Chowan County, NC",27509.074
cty37055,"Dare County, NC",27506.369
cty37061,"Duplin County, NC",27329.119
cty37065,"Edgecombe County, NC",27325.621
cty37123,"Montgomery County, NC",27300.549
cty37099,"Jackson County, NC",27030.447
cty37125,"Moore County, NC",26984.932
cty37037,"Chatham County, NC",26921.795
cty37127,"Nash County, NC",26841.945
cty37047,"Columbus County, NC",26753.332
cty37083,"Halifax County, NC",26653.965
cty37107,"Lenoir County, NC",26577.232
cty37117,"Martin County, NC",26306.822
cty37101,"Johnston County, NC",26285.752
cty37105,"Lee County, NC",26212.504
cty37081,"Guilford County, NC",26210.598
cty37113,"Macon County, NC",25994.637
cty37067,"Forsyth County, NC",25867.111
cty37031,"Carteret County, NC",25702.676
cty37059,"Davie County, NC",25643.412
cty37089,"Henderson County, NC",25410.637
cty37035,"Catawba County, NC",25370.885
cty37079,"Greene County, NC",25295.596
cty37049,"Craven County, NC",25109.479
cty37025,"Cabarrus County, NC",25104.434
cty37109,"Lincoln County, NC",24926.303
cty37097,"Iredell County, NC",24891.73
cty37051,"Cumberland County, NC",24875.617
cty37091,"Hertford County, NC",24867.877
cty37085,"Harnett County, NC",24741.814
cty37021,"Buncombe County, NC",24651.027
cty37039,"Cherokee County, NC",24617.982
cty37033,"Caswell County, NC",24544.873
cty37087,"Haywood County, NC",24472.652
cty37023,"Burke County, NC",24155.146
cty37027,"Caldwell County, NC",23974.725
cty37029,"Camden County, NC",
cty37043,"Clay County, NC",
cty37057,"Davidson County, NC",24602.848
cty37111,"McDowell County, NC",23836.436
cty37045,"Cleveland County, NC",23833.926
cty37053,"Currituck County, NC",
cty37071,"Gaston County, NC",23685.088
cty37093,"Hoke County, NC",21128.564
cty37103,"Jones County, NC",
cty37115,"Madison County, NC",
cty37121,"Mitchell County, NC",
cty38015,"Burleigh County, ND",31656.873
cty38089,"Stark County, ND",30646.588
cty38059,"Morton County, ND",30540.521
cty38077,"Richland County, ND",29890.299
cty38093,"Stutsman County, ND",29517.471
cty38017,"Cass County, ND",29385.438
cty39085,"Lake County, OH",29310.57
cty39055,"Geauga County, OH",28829.662
cty37185,"Warren County, NC",28808.424
cty37183,"Wake County, NC",28731.664
cty39011,"Auglaize County, OH",28232.855
cty38101,"Ward County, ND",28050.102
cty37135,"Orange County, NC",27897.574
cty38035,"Grand Forks County, ND",27887.449
cty39035,"Cuyahoga County, OH",27849.809
cty37145,"Person County, NC",27811.219
cty39103,"Medina County, OH",27703.736
cty38105,"Williams County, ND",27670.357
cty39061,"Hamilton County, OH",27633.379
cty37139,"Pasquotank County, NC",27244.928
cty39041,"Delaware County, OH",27183.611
cty39051,"Fulton County, OH",27006.084
cty37131,"Northampton County, NC",26787.85
cty39013,"Belmont County, OH",26755.41
cty37167,"Stanly County, NC",26698.115
cty39049,"Franklin County, OH",26684.951
cty37195,"Wilson County, NC",26641.695
cty39045,"Fairfield County, OH",26627.904
cty39037,"Darke County, OH",26555.049
cty39099,"Mahoning County, OH",26550.99
cty37153,"Richmond County, NC",26412.99
cty39063,"Hancock County, OH",26383.209
cty39017,"Butler County, OH",26367.414
cty39033,"Crawford County, OH",26116.424
cty37147,"Pitt County, NC",26073.488
cty37169,"Stokes County, NC",26064.039
cty39025,"Clermont County, OH",25950.293
cty39081,"Jefferson County, OH",25842.063
cty39069,"Henry County, OH",25781.172
cty39027,"Clinton County, OH",25715.67
cty39019,"Carroll County, OH",25684.648
cty39043,"Erie County, OH",25658.234
cty39005,"Ashland County, OH",25649.246
cty39067,"Harrison County, OH",25648.213
cty37179,"Union County, NC",25627.303
cty39101,"Marion County, OH",25608.09
cty39089,"Licking County, OH",25598.631
cty37133,"Onslow County, NC",25493.191
cty39083,"Knox County, OH",25475.207
cty39097,"Madison County, OH",25319.143
cty39077,"Huron County, OH",25192.434
cty39071,"Highland County, OH",25156.924
cty39047,"Fayette County, OH",25124.531
cty37129,"New Hanover County, NC",25061.451
cty37137,"Pamlico County, NC",
cty37171,"Surry County, NC",27130.953
cty37181,"Vance County, NC",27113.119
cty37189,"Watauga County, NC",26469.484
cty37193,"Wilkes County, NC",26417.832
cty37197,"Yadkin County, NC",26103.9
cty39015,"Brown County, OH",24973.072
cty39093,"Lorain County, OH",24956.826
cty39057,"Greene County, OH",24936.885
cty39065,"Hardin County, OH",24926.213
cty39007,"Ashtabula County, OH",24908.969
cty39039,"Defiance County, OH",24728.529
cty39029,"Columbiana County, OH",24667.416
cty37151,"Randolph County, NC",24623.146
cty37141,"Pender County, NC",24525.551
cty37157,"Rockingham County, NC",24363.41
cty39003,"Allen County, OH",24302.004
cty39095,"Lucas County, OH",24234.838
cty39021,"Champaign County, OH",24209.834
cty39091,"Logan County, OH",24073.959
cty40009,"Beckham County, OK",24065.486
cty39009,"Athens County, OH",23997.309
cty37143,"Perquimans County, NC",23893.633
cty37149,"Polk County, NC",
cty37163,"Sampson County, NC",26382.699
cty37187,"Washington County, NC",26015.693
cty37191,"Wayne County, NC",25564.127
cty37199,"Yancey County, NC",25124.992
cty37165,"Scotland County, NC",24577.568
cty37159,"Rowan County, NC",24185.43
cty37175,"Transylvania County, NC",23903.633
cty39087,"Lawrence County, OH",23738.061
cty39059,"Guernsey County, OH",23527.457
cty37155,"Robeson County, NC",23327.313
cty37161,"Rutherford County, NC",22426.932
cty37173,"Swain County, NC",
cty38003,"Barnes County, ND",
cty38009,"Bottineau County, ND",
cty38071,"Ramsey County, ND",
cty38079,"Rolette County, ND",
cty38097,"Traill County, ND",
cty38099,"Walsh County, ND",
cty39001,"Adams County, OH",23465.961
cty39031,"Coshocton County, OH",23395.576
cty39023,"Clark County, OH",23346.48
cty39053,"Gallia County, OH",23111.643
cty39073,"Hocking County, OH",22803.023
cty39145,"Scioto County, OH",22241.189
cty40035,"Craig County, OK",22233.447
cty39105,"Meigs County, OH",22127.059
cty39121,"Noble County, OH",
cty39129,"Pickaway County, OH",24197.643
cty39163,"Vinton County, OH",24148.945
cty40001,"Adair County, OK",22602.715
cty39131,"Pike County, OH",22055.029
cty39079,"Jackson County, OH",21861.607
cty39141,"Ross County, OH",21648.506
cty40005,"Atoka County, OK",
cty40011,"Blaine County, OK",
cty40015,"Caddo County, OK",21622.777
cty40029,"Coal County, OK",
cty40033,"Cotton County, OK",
cty40139,"Texas County, OK",26302.502
cty40039,"Custer County, OK",25957.426
cty40123,"Pontotoc County, OK",25568.221
cty40115,"Ottawa County, OK",25433.084
cty40143,"Tulsa County, OK",25405.98
cty40065,"Jackson County, OK",25223.174
cty40147,"Washington County, OK",25177.813
cty40047,"Garfield County, OK",25158.293
cty40109,"Oklahoma County, OK",25031.252
cty40037,"Creek County, OK",24443.48
cty40145,"Wagoner County, OK",24116.955
cty40119,"Payne County, OK",24099.992
cty40041,"Delaware County, OK",24086.805
cty40131,"Rogers County, OK",24007.885
cty40125,"Pottawatomie County, OK",23921.109
cty40137,"Stephens County, OK",23756.664
cty40113,"Osage County, OK",23673.986
cty40101,"Muskogee County, OK",23585.619
cty40049,"Garvin County, OK",23570.943
cty40051,"Grady County, OK",22879.834
cty40055,"Greer County, OK",
cty40061,"Haskell County, OK",
cty40063,"Hughes County, OK",
cty40067,"Jefferson County, OK",
cty40069,"Johnston County, OK",
cty40133,"Seminole County, OK",23787.295
cty40121,"Pittsburg County, OK",23538.93
cty40079,"Le Flore County, OK",23102.74
cty40117,"Pawnee County, OK",22907.475
cty40087,"McClain County, OK",22894.42
cty40081,"Lincoln County, OK",22760.973
cty40083,"Logan County, OK",22682.984
cty40071,"Kay County, OK",22569.135
cty40073,"Kingfisher County, OK",
cty40075,"Kiowa County, OK",
cty40077,"Latimer County, OK",
cty40085,"Love County, OK",
cty40091,"McIntosh County, OK",24805.9
cty40111,"Okmulgee County, OK",22642.879
cty40097,"Mayes County, OK",22375.99
cty40089,"McCurtain County, OK",21603.273
cty40093,"Major County, OK",
cty40095,"Marshall County, OK",
cty40099,"Murray County, OK",
cty40103,"Noble County, OK",
cty40105,"Nowata County, OK",
cty40107,"Okfuskee County, OK",
cty40127,"Pushmataha County, OK",
cty40135,"Sequoyah County, OK",22137.719
cty40141,"Tillman County, OK",
cty40149,"Washita County, OK",
cty40151,"Woods County, OK",
cty42029,"Chester County, PA",32499.258
cty42017,"Bucks County, PA",32250.213
cty42025,"Carbon County, PA",30776.918
cty42021,"Cambria County, PA",29996.939
cty42003,"Allegheny County, PA",29434.002
cty42001,"Adams County, PA",29420.949
cty42011,"Berks County, PA",29225.424
cty42007,"Beaver County, PA",28798.004
cty42019,"Butler County, PA",28558.127
cty42027,"Centre County, PA",28344.352
cty42005,"Armstrong County, PA",28225.264
cty42009,"Bedford County, PA",27614.752
cty42031,"Clarion County, PA",27591.426
cty42015,"Bradford County, PA",26697.984
cty41027,"Hood River County, OR",26604.611
cty41067,"Washington County, OR",26575.438
cty42013,"Blair County, PA",26515.627
cty41031,"Jefferson County, OR",25808.266
cty41059,"Umatilla County, OR",25602.254
cty41005,"Clackamas County, OR",25445.561
cty41057,"Tillamook County, OR",25431.26
cty41051,"Multnomah County, OR",25364.357
cty41029,"Jackson County, OR",25119.311
cty41017,"Deschutes County, OR",24944.324
cty41033,"Josephine County, OR",24474.938
cty41047,"Marion County, OR",24372.352
cty40153,"Woodward County, OK",24254.27
cty41007,"Clatsop County, OR",24170.953
cty41003,"Benton County, OR",24074.814
cty41039,"Lane County, OR",24034.133
cty41019,"Douglas County, OR",23966.959
cty41001,"Baker County, OR",23809.518
cty41011,"Coos County, OR",23720.471
cty41009,"Columbia County, OR",23711.475
cty41041,"Lincoln County, OR",23707.43
cty41035,"Klamath County, OR",23548.516
cty41013,"Crook County, OR",23473.168
cty41015,"Curry County, OR",
cty41023,"Grant County, OR",
cty41025,"Harney County, OR",
cty41037,"Lake County, OR",
cty41053,"Polk County, OR",23641.656
cty41061,"Union County, OR",23546.313
cty41071,"Yamhill County, OR",23234.992
cty41065,"Wasco County, OR",22744.049
cty41043,"Linn County, OR",22072.502
cty41045,"Malheur County, OR",21946.758
cty41049,"Morrow County, OR",
cty41063,"Wallowa County, OR",
cty42023,"Cameron County, PA",
cty42091,"Montgomery County, PA",32931.973
cty44001,"Bristol County, RI",32312.613
cty42045,"Delaware County, PA",31809.258
cty42095,"Northampton County, PA",31066.27
cty42041,"Cumberland County, PA",31036.686
cty42079,"Luzerne County, PA",30844.254
cty44003,"Kent County, RI",30783.906
cty42077,"Lehigh County, PA",30744.064
cty42107,"Schuylkill County, PA",30728.061
cty42069,"Lackawanna County, PA",30569.008
cty42127,"Wayne County, PA",30041.582
cty42129,"Westmoreland County, PA",29845.408
cty42063,"Indiana County, PA",29615.605
cty42097,"Northumberland County, PA",29564.895
cty42101,"Philadelphia County, PA",29492.822
cty42075,"Lebanon County, PA",29369.939
cty42047,"Elk County, PA",29152.508
cty42125,"Washington County, PA",29121.645
cty42109,"Snyder County, PA",29077.719
cty42073,"Lawrence County, PA",29041.449
cty42131,"Wyoming County, PA",28953.824
cty42043,"Dauphin County, PA",28903.059
cty42089,"Monroe County, PA",28892.52
cty42055,"Franklin County, PA",28803.498
cty42099,"Perry County, PA",28785.734
cty42119,"Union County, PA",28646.006
cty42133,"York County, PA",28340.563
cty42103,"Pike County, PA",28131.572
cty42111,"Somerset County, PA",28066.031
cty42037,"Columbia County, PA",27709.598
cty42115,"Susquehanna County, PA",27673.055
cty42059,"Greene County, PA",27545.822
cty42085,"Mercer County, PA",27473.637
cty42051,"Fayette County, PA",27420.242
cty42071,"Lancaster County, PA",27410.887
cty42083,"McKean County, PA",27365.992
cty42033,"Clearfield County, PA",27230.605
cty42065,"Jefferson County, PA",27117.9
cty42081,"Lycoming County, PA",26748.797
cty42123,"Warren County, PA",26617.135
cty42049,"Erie County, PA",26377.641
cty42117,"Tioga County, PA",26233.426
cty42039,"Crawford County, PA",26079.445
cty42035,"Clinton County, PA",25603.434
cty42057,"Fulton County, PA",
cty42061,"Huntingdon County, PA",25971.273
cty42087,"Mifflin County, PA",25906.334
cty42121,"Venango County, PA",25406.828
cty42105,"Potter County, PA",25366.719
cty42067,"Juniata County, PA",25109.986
cty39075,"Holmes County, OH",21104.277
cty42093,"Montour County, PA",
cty44007,"Providence County, RI",30389.896
cty44009,"Washington County, RI",29766.988
cty46005,"Beadle County, SD",29362.854
cty44005,"Newport County, RI",28795.688
cty45009,"Bamberg County, SC",27471.387
cty45017,"Calhoun County, SC",27450.811
cty45035,"Dorchester County, SC",27107.787
cty45079,"Richland County, SC",27104.807
cty45019,"Charleston County, SC",26869.613
cty45071,"Newberry County, SC",26782.242
cty45063,"Lexington County, SC",26595.473
cty45039,"Fairfield County, SC",26553.586
cty45013,"Beaufort County, SC",26441.176
cty45089,"Williamsburg County, SC",26355.09
cty45041,"Florence County, SC",26262.072
cty45091,"York County, SC",26174.123
cty45027,"Clarendon County, SC",26087.506
cty45001,"Abbeville County, SC",25996.453
cty45067,"Marion County, SC",25938.41
cty45081,"Saluda County, SC",25824.148
cty45069,"Marlboro County, SC",25787.936
cty45043,"Georgetown County, SC",25762.813
cty45031,"Darlington County, SC",25619.424
cty45075,"Orangeburg County, SC",25282.688
cty45055,"Kershaw County, SC",25085.932
cty45051,"Horry County, SC",24955.613
cty45061,"Lee County, SC",24875.809
cty45059,"Laurens County, SC",24499.59
cty45003,"Aiken County, SC",23777.004
cty45005,"Allendale County, SC",
cty45015,"Berkeley County, SC",25977.117
cty45029,"Colleton County, SC",25914.393
cty45037,"Edgefield County, SC",25219.027
cty45085,"Sumter County, SC",24949.092
cty45045,"Greenville County, SC",24814.807
cty45057,"Lancaster County, SC",24655.24
cty45083,"Spartanburg County, SC",24559.924
cty45033,"Dillon County, SC",24201.977
cty45047,"Greenwood County, SC",24061.016
cty45023,"Chester County, SC",23973.695
cty45053,"Jasper County, SC",23970.125
cty45025,"Chesterfield County, SC",23857.225
cty45073,"Oconee County, SC",23727.326
cty45011,"Barnwell County, SC",23404.588
cty45007,"Anderson County, SC",23358.576
cty45021,"Cherokee County, SC",23035.559
cty45049,"Hampton County, SC",22878.281
cty45065,"McCormick County, SC",
cty45077,"Pickens County, SC",22755.953
cty45087,"Union County, SC",22329.455
cty46009,"Bon Homme County, SD",
cty46013,"Brown County, SD",29586.893
cty46011,"Brookings County, SD",28524.262
cty46019,"Butte County, SD",
cty46023,"Charles Mix County, SD",
cty46027,"Clay County, SD",
cty46065,"Hughes County, SD",31725.863
cty46035,"Davison County, SD",31046.516
cty46029,"Codington County, SD",30748.195
cty46033,"Custer County, SD",
cty46037,"Day County, SD",
cty46047,"Fall River County, SD",
cty46051,"Grant County, SD",
cty46067,"Hutchinson County, SD",
cty46079,"Lake County, SD",
cty46083,"Lincoln County, SD",29940.133
cty46099,"Minnehaha County, SD",29404.457
cty46081,"Lawrence County, SD",27453.285
cty47017,"Carroll County, TN",25849.553
cty46103,"Pennington County, SD",24959.557
cty46093,"Meade County, SD",24305.133
cty46101,"Moody County, SD",
cty46109,"Roberts County, SD",
cty46113,,
cty46115,"Spink County, SD",
cty46121,"Todd County, SD",
cty46123,"Tripp County, SD",
cty46125,"Turner County, SD",
cty46127,"Union County, SD",
cty46129,"Walworth County, SD",
cty46135,"Yankton County, SD",29082.072
cty47037,"Davidson County, TN",25231.432
cty47041,"DeKalb County, TN",24902.008
cty47043,"Dickson County, TN",24864.77
cty47023,"Chester County, TN",24538.584
cty47021,"Cheatham County, TN",24217.129
cty47035,"Cumberland County, TN",24082.445
cty47009,"Blount County, TN",24030.527
cty47001,"Anderson County, TN",23711.488
cty47031,"Coffee County, TN",23580.24
cty47013,"Campbell County, TN",23148.877
cty47025,"Claiborne County, TN",22940.777
cty47019,"Carter County, TN",22909.67
cty47015,"Cannon County, TN",22483.045
cty47003,"Bedford County, TN",22426.625
cty47011,"Bradley County, TN",22063.604
cty47005,"Benton County, TN",20784.717
cty47007,"Bledsoe County, TN",
cty47027,"Clay County, TN",
cty47029,"Cocke County, TN",20976.395
cty47033,"Crockett County, TN",
cty47039,"Decatur County, TN",
cty47049,"Fentress County, TN",28219.586
cty47047,"Fayette County, TN",26141.826
cty47111,"Macon County, TN",26065.551
cty47113,"Madison County, TN",25795.061
cty47103,"Lincoln County, TN",25715.402
cty47147,"Robertson County, TN",25441.619
cty47069,"Hardeman County, TN",25255.574
cty47133,"Overton County, TN",25035.004
cty47099,"Lawrence County, TN",24472.912
cty47075,"Haywood County, TN",24361.76
cty47107,"McMinn County, TN",24350.443
cty47123,"Monroe County, TN",24342.684
cty47055,"Giles County, TN",24259.367
cty47097,"Lauderdale County, TN",24211.1
cty47081,"Hickman County, TN",24123.336
cty47139,"Polk County, TN",24059.49
cty47077,"Henderson County, TN",24038.279
cty47065,"Hamilton County, TN",24027.543
cty47119,"Maury County, TN",23738.689
cty47053,"Gibson County, TN",23722.135
cty47091,"Johnson County, TN",23697.678
cty47141,"Putnam County, TN",23632.217
cty47051,"Franklin County, TN",23628.246
cty47131,"Obion County, TN",23538.838
cty47093,"Knox County, TN",23535.371
cty47117,"Marshall County, TN",23501.816
cty47045,"Dyer County, TN",23417.283
cty47079,"Henry County, TN",23232.574
cty47071,"Hardin County, TN",23230.271
cty47059,"Greene County, TN",23071.387
cty47063,"Hamblen County, TN",22576.748
cty47057,"Grainger County, TN",22321.666
cty47061,"Grundy County, TN",
cty47067,"Hancock County, TN",
cty47101,"Lewis County, TN",23356.324
